GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
7_RASMC_H3K27AC_PDGF_24H_REP2_7121_lociStitched	chr16(.):58775682-58779282	0.9108	0.9086	0.6999	0.6255	1.2927	0.9453	0.8387	0.5789	0.8968	1.3083	0.1694	0.3515	0.1933	0.1845	0.1776	0.2616	0.2114	0.3139	0.2019	0.5365
6_RASMC_H3K27AC_PDGF_2H_REP2_645_lociStitched	chr1(.):80138848-80145590	1.0879	1.1814	1.7468	2.4293	0.8907	0.9135	2.0265	2.3585	1.2228	1.3753	0.2294	0.7951	0.2501	0.272	0.199	0.4815	0.2116	0.5535	0.2015	0.8108
6_RASMC_H3K27AC_PDGF_2H_REP2_23433_lociStitched	chr7(.):77009662-77016091	0.8554	0.8271	1.7835	1.2757	1.1304	0.7855	1.9232	0.8112	0.8445	0.6851	0.1664	0.2694	0.2118	0.2045	0.1846	0.3233	0.2073	0.358	0.1658	0.3082
12_RASMC_H3K27AC_PDGF_24H_NEW_1448_lociStitched	chr1(.):129123019-129137746	0.6099	0.6012	0.7295	0.6496	0.7801	0.787	0.8357	0.5026	0.7056	0.8085	0.1503	0.3207	0.1732	0.1707	0.1579	0.3674	0.1768	0.2738	0.1559	0.3649
7_RASMC_H3K27AC_PDGF_24H_REP2_12106_lociStitched	chr3(.):168284809-168291477	0.244	0.4362	0.8861	0.9635	0.2313	0.377	1.0464	1.0077	0.2386	0.474	0.1505	0.168	0.2014	0.1937	0.1525	0.2229	0.2046	0.3054	0.1239	0.1001
6_RASMC_H3K27AC_PDGF_24H_NEW_25472_lociStitched	chr6(.):104288945-104292991	0.7948	1.3126	1.1599	1.7683	0.8353	0.9248	1.1137	2.246	0.9832	1.1427	0.2067	0.4688	0.2343	0.2974	0.1889	0.4435	0.2056	0.5043	0.1931	0.6078
7_RASMC_H3K27AC_PDGF_2H_REP2_13767_lociStitched	chr2(.):113216769-113226275	0.6647	0.7597	0.5701	0.4769	0.7094	0.5696	0.6883	0.3494	0.8009	0.7664	0.1677	0.3247	0.1748	0.1902	0.1757	0.306	0.186	0.2139	0.1835	0.2296
7_RASMC_H3K27AC_UNSTIM_REP1_8035_lociStitched	chr20(.):27937952-27947665	0.6217	0.2992	0.6251	0.2507	0.6093	0.396	0.6688	0.1804	1.0946	0.6136	0.1976	0.0553	0.1889	0.1622	0.1824	0.1431	0.2065	0.1207	0.2081	0.109
6_RASMC_H3K27AC_PDGF_2H_REP2_5967_lociStitched	chr11(.):73077517-73083942	0.8854	1.1423	1.1187	1.7881	0.8773	0.7756	0.9629	1.9885	1.0429	0.9365	0.1859	0.439	0.2035	0.2177	0.2073	0.4424	0.2061	0.3964	0.1866	0.5485
7_RASMC_H3K27AC_PDGF_2H_NEW_26856_lociStitched	chr7(.):122016688-122022789	1.1604	0.7926	1.2016	0.4598	1.3681	1.0098	1.0478	0.3718	1.2143	1.0875	0.227	0.3034	0.2469	0.2751	0.197	0.2563	0.2227	0.2538	0.2315	0.1771
15_RASMC_H3K27AC_UNSTIM_REP1_9616_lociStitched	chr4(.):113720566-113738310	1.3345	1.301	1.7417	1.5702	1.61	1.1742	1.5676	1.19	1.4991	1.4464	0.1751	0.3839	0.1946	0.236	0.1845	0.2655	0.1894	0.3027	0.1774	0.2384
11_RASMC_H3K27AC_PDGF_24H_REP2_4188_lociStitched	chr11(.):70124632-70138603	0.8013	0.9078	0.6629	0.5041	0.9052	0.7415	0.7896	0.691	0.833	0.6291	0.1769	0.3247	0.1703	0.1764	0.1589	0.3141	0.1695	0.2785	0.1654	0.3466
6_RASMC_H3K27AC_PDGF_24H_NEW_22814_lociStitched	chr5(.):78484646-78490294	0.8137	2.5385	0.857	1.8928	1.166	1.382	0.5132	1.6191	1.106	1.9953	0.1538	0.6464	0.1474	0.1902	0.1597	0.4546	0.1329	0.4675	0.157	0.7067
6_RASMC_H3K27AC_PDGF_2H_REP2_14813_lociStitched	chr2(.):240851461-240854360	0.6593	0.9954	0.5623	0.4795	1.2072	0.8157	0.8811	0.5701	0.5218	0.5992	0.1735	0.359	0.1712	0.1498	0.1642	0.3338	0.1851	0.4249	0.1706	0.3323
6_RASMC_H3K27AC_PDGF_2H_REP2_1463_lociStitched	chr1(.):145955420-145958152	0.6179	0.8152	0.5764	0.7543	1.3519	1.189	0.678	0.4211	0.4961	0.676	0.1765	0.227	0.1581	0.1759	0.1599	0.3221	0.1442	0.2587	0.1512	0.2336
10_RASMC_H3K27AC_PDGF_2H_NEW_2409_lociStitched	chr1(.):213845181-213858984	2.3324	1.4073	2.0382	0.9617	2.5938	0.929	1.9755	0.9407	2.4921	0.9733	0.3688	0.4661	0.3757	0.204	0.3831	0.3226	0.3539	0.3982	0.3568	0.4405
11_RASMC_H3K27AC_PDGF_24H_REP2_18502_lociStitched	chr9(.):98225024-98235371	0.5716	0.9313	0.3592	0.531	0.7568	0.7843	0.6813	0.8286	0.7265	0.8981	0.1408	0.3632	0.1571	0.1827	0.1565	0.2979	0.1619	0.3416	0.1509	0.3724
6_RASMC_H3K27AC_PDGF_24H_REP2_9444_lociStitched	chr2(.):104402669-104411276	0.8694	0.7995	1.3519	1.1979	1.411	1.0511	1.7445	1.3975	0.8227	0.6616	0.2005	0.2095	0.2248	0.1885	0.2168	0.2762	0.232	0.277	0.1716	0.2974
6_RASMC_H3K27AC_PDGF_24H_NEW_11639_lociStitched	chr16(.):81234973-81245025	1.2996	1.6848	1.0	1.1299	0.9947	0.6181	1.1648	1.6536	1.4219	1.1148	0.185	0.6363	0.1708	0.201	0.1862	0.448	0.1791	0.5638	0.1805	0.8729
6_RASMC_H3K27AC_PDGF_24H_NEW_30008_lociStitched	chr9(.):46307189-46311434	0.6979	1.0809	1.5587	2.7993	0.8226	0.8996	1.4965	3.5529	0.9012	0.7965	0.1655	0.3911	0.2232	0.2141	0.1849	0.4195	0.1989	0.4065	0.1784	0.4233
6_RASMC_H3K27AC_PDGF_2H_NEW_11779_lociStitched	chr17(.):23107376-23111761	1.1518	0.8331	1.0066	0.6719	1.0706	0.635	1.1898	0.5801	1.2743	1.0091	0.1763	0.1336	0.2034	0.1852	0.1896	0.3548	0.1872	0.2344	0.195	0.4194
6_RASMC_H3K27AC_PDGF_2H_REP2_8016_lociStitched	chr13(.):104290672-104293911	0.4292	1.0692	0.5431	1.2458	0.5471	1.0348	0.7296	1.3276	0.2776	0.7485	0.1872	0.3647	0.2308	0.2829	0.2225	0.3231	0.1997	0.3471	0.1597	0.3394
6_RASMC_H3K27AC_PDGF_2H_REP2_23104_lociStitched	chr7(.):36656298-36661983	0.9531	1.2074	0.8814	1.1854	1.0356	0.9774	0.963	1.3872	1.0867	1.2595	0.1822	0.2738	0.1562	0.2001	0.1703	0.37	0.1862	0.3534	0.1751	0.4562
7_RASMC_H3K27AC_PDGF_2H_REP2_25196_lociStitched	chr8(.):75663151-75667646	0.8116	0.4913	0.7802	0.3349	1.0484	0.5566	1.0452	0.2182	0.8204	0.7311	0.1963	0.0974	0.1861	0.1548	0.1693	0.1254	0.1843	0.1551	0.1972	0.0895
15_RASMC_H3K27AC_PDGF_24H_REP2_4673_lociStitched	chr12(.):24968109-24986602	0.4471	1.8024	0.7215	1.645	0.2436	0.7478	0.7131	1.8722	0.8019	1.6667	0.1477	0.6664	0.1538	0.2034	0.1286	0.4048	0.1424	0.3802	0.155	0.6981
9_RASMC_H3K27AC_PDGF_24H_REP2_386_lociStitched	chr1(.):73715745-73723771	1.2025	1.762	1.4468	2.379	1.1499	0.9901	1.4158	2.2445	1.3755	1.2885	0.1875	0.4859	0.1983	0.1845	0.1585	0.3817	0.1805	0.4394	0.1892	0.6989
6_RASMC_H3K27AC_UNSTIM_NEW_7591_lociStitched	chr12(.):44996047-45001168	1.3981	2.1787	1.5796	2.4423	1.2811	0.9676	1.9611	3.2898	2.004	1.7463	0.1935	0.7538	0.1828	0.2541	0.1944	0.3912	0.1965	0.5133	0.2111	0.7842
12_RASMC_H3K27AC_UNSTIM_REP1_12561_lociStitched	chr7(.):135430064-135446518	0.4984	0.5207	0.5408	0.1962	0.7008	0.6271	0.5376	0.1438	0.7354	0.8338	0.1463	0.1799	0.1399	0.1401	0.1522	0.1881	0.155	0.167	0.1639	0.1486
6_RASMC_H3K27AC_UNSTIM_REP1_12647_lociStitched	chr7(.):144118439-144125185	1.1623	1.6353	1.3679	1.8908	0.8653	0.8232	1.0166	1.9095	1.2343	1.051	0.2018	0.7685	0.2363	0.2483	0.2137	0.5918	0.2192	0.6042	0.2086	0.9364
6_RASMC_H3K27AC_PDGF_2H_REP2_9406_lociStitched	chr15(.):37689874-37692823	0.5905	0.9575	1.1167	1.7661	0.8731	0.9327	1.3978	1.5572	0.884	0.8997	0.154	0.3142	0.214	0.2644	0.2083	0.2906	0.2147	0.4599	0.219	0.3498
6_RASMC_H3K27AC_PDGF_24H_REP2_5058_lociStitched	chr13(.):49321732-49326251	0.6146	0.6644	0.2934	0.2224	0.2346	0.1423	0.336	0.0878	1.2495	1.2434	0.1519	0.1784	0.1458	0.1094	0.1114	0.1262	0.1018	0.1698	0.1626	0.2245
16_RASMC_H3K27AC_PDGF_24H_REP2_11475_lociStitched	chr3(.):101545603-101566775	0.7302	0.5785	0.3506	0.2301	1.2611	0.8894	0.3676	0.1451	0.7927	0.922	0.1846	0.1292	0.1635	0.1357	0.1866	0.1644	0.1689	0.0905	0.1825	0.151
11_RASMC_H3K27AC_PDGF_2H_REP2_16790_lociStitched	chr3(.):109857120-109868638	1.0528	1.0181	1.1491	0.9172	1.0451	0.795	1.3944	0.8646	1.0619	0.8203	0.1971	0.3804	0.2327	0.2939	0.1906	0.4034	0.2395	0.4233	0.2127	0.4023
6_RASMC_H3K27AC_PDGF_2H_REP2_26607_lociStitched	chr9(.):93509565-93513730	1.1015	2.4185	0.6472	1.179	0.6766	1.1246	0.5203	1.2898	0.9907	1.5844	0.1937	0.5732	0.1735	0.2203	0.1688	0.5136	0.1573	0.4224	0.1733	0.5343
7_RASMC_H3K27AC_PDGF_2H_REP2_27088_lociStitched	chrX(.):37328346-37333483	0.7927	0.702	0.9427	1.0669	0.7036	0.6135	0.8443	1.0847	0.9138	0.7082	0.1041	0.2134	0.0993	0.1083	0.0941	0.1624	0.1175	0.1412	0.1123	0.3377
6_RASMC_H3K27AC_PDGF_24H_NEW_1045_lociStitched	chr1(.):89380713-89385054	1.266	2.3473	1.5731	3.2583	1.4551	1.0974	1.4453	4.5285	1.534	1.1272	0.165	0.6886	0.194	0.1917	0.1626	0.4922	0.2012	0.5826	0.1558	0.8184
6_RASMC_H3K27AC_PDGF_24H_NEW_8578_lociStitched	chr13(.):105683224-105686707	0.9882	1.0259	1.5849	2.4958	1.1489	0.9239	1.5238	2.201	1.2852	1.2375	0.1844	0.2846	0.164	0.2382	0.1858	0.3159	0.1933	0.2995	0.1928	0.2965
8_RASMC_H3K27AC_UNSTIM_REP1_12380_lociStitched	chr7(.):101861518-101873482	1.1663	0.3543	1.0322	0.2386	1.6453	1.0524	1.3441	0.1504	1.7109	1.0588	0.1856	0.0958	0.1782	0.1398	0.1999	0.1004	0.1891	0.0933	0.199	0.0643
6_RASMC_H3K27AC_PDGF_24H_REP2_11341_lociStitched	chr3(.):67869264-67872137	0.5023	0.5874	0.6701	0.8549	0.7161	0.5406	0.7199	1.0067	0.6403	0.7448	0.1843	0.2406	0.2116	0.2374	0.2467	0.2537	0.2518	0.2223	0.1949	0.1484
6_RASMC_H3K27AC_PDGF_24H_NEW_10819_lociStitched	chr16(.):2873038-2877715	0.6834	0.5606	1.2134	0.8708	1.0143	0.812	1.4333	0.5556	0.8486	0.439	0.1776	0.2489	0.1904	0.2419	0.1879	0.2543	0.1772	0.3151	0.1761	0.3147
8_RASMC_H3K27AC_PDGF_24H_REP2_5948_lociStitched	chr14(.):71848952-71855083	0.6066	0.6491	0.7959	1.0392	1.1556	0.7289	0.8469	1.1448	0.678	0.5244	0.1598	0.1603	0.1809	0.1357	0.1712	0.2626	0.2136	0.2208	0.1856	0.1725
6_RASMC_H3K27AC_PDGF_24H_REP2_3314_lociStitched	chr10(.):76503853-76506295	0.6015	0.7078	0.7272	0.6706	0.6358	0.4653	0.8404	0.2212	0.5708	0.4376	0.2056	0.1638	0.2123	0.2389	0.204	0.4375	0.2115	0.2895	0.2116	0.2897
7_RASMC_H3K27AC_PDGF_24H_NEW_10091_lociStitched	chr15(.):33675594-33679007	0.6924	0.7069	0.8047	0.8834	0.9502	0.9399	0.9198	1.0058	0.6989	0.8341	0.2262	0.3287	0.2123	0.2473	0.2492	0.4234	0.245	0.5115	0.2188	0.522
11_RASMC_H3K27AC_PDGF_24H_NEW_29743_lociStitched	chr9(.):16419673-16430226	0.8949	1.5266	1.6044	1.759	1.3588	1.1914	2.0163	2.2755	0.7953	0.6514	0.1782	0.3949	0.2026	0.2216	0.1803	0.4656	0.2083	0.4724	0.1662	0.499
7_RASMC_H3K27AC_PDGF_2H_REP2_1240_lociStitched	chr1(.):128602870-128609526	0.6387	0.5983	0.6874	0.6069	0.9961	0.8568	0.8515	0.6785	0.7292	0.8609	0.2212	0.3483	0.2097	0.2128	0.2293	0.3192	0.2252	0.2492	0.1997	0.371
19_RASMC_H3K27AC_PDGF_2H_NEW_5965_lociStitched	chr11(.):62074101-62100223	1.0295	0.9143	1.0828	0.4683	1.6242	1.2183	0.9169	0.3539	1.0181	1.0515	0.1791	0.2102	0.175	0.1838	0.1826	0.2392	0.1813	0.1939	0.1725	0.1705
6_RASMC_H3K27AC_UNSTIM_NEW_7519_lociStitched	chr12(.):39639421-39642750	0.8681	1.4279	0.9841	2.0146	0.9256	0.8475	0.9102	1.8957	0.982	1.1522	0.215	0.4949	0.2309	0.2273	0.1713	0.5229	0.2371	0.5586	0.2099	0.6572
8_RASMC_H3K27AC_PDGF_2H_REP2_14191_lociStitched	chr2(.):187124611-187135104	1.1933	1.5978	1.3861	1.7229	1.007	0.9065	1.4919	2.1538	1.3652	1.1959	0.1591	0.5724	0.1706	0.1964	0.1676	0.4042	0.1696	0.598	0.1636	0.8138
11_RASMC_H3K27AC_PDGF_24H_REP2_16528_lociStitched	chr7(.):129859968-129867393	1.0676	1.5406	0.5916	0.9272	0.7574	0.4295	0.562	0.8845	1.1633	0.9792	0.1684	0.5995	0.1658	0.1542	0.1573	0.3954	0.1454	0.4015	0.177	0.4498
8_RASMC_H3K27AC_UNSTIM_REP1_863_lociStitched	chr1(.):170576027-170588021	1.867	0.9194	2.5157	1.8861	1.6393	0.8829	2.695	1.9199	2.2134	1.2996	0.339	0.3973	0.3454	0.2342	0.3029	0.3739	0.3616	0.3935	0.3549	0.4558
8_RASMC_H3K27AC_PDGF_2H_NEW_7093_lociStitched	chr12(.):39457617-39464132	0.6581	0.7274	0.4688	0.474	1.0703	0.7848	0.5065	0.3776	0.5471	0.7039	0.1878	0.1878	0.2089	0.2097	0.2062	0.267	0.2175	0.2341	0.1903	0.2979
12_RASMC_H3K27AC_PDGF_24H_REP2_12960_lociStitched	chr4(.):144162512-144179527	0.6348	0.5316	1.1189	0.9992	0.616	0.7282	0.6091	0.6054	0.9982	1.4957	0.163	0.1689	0.196	0.2131	0.1577	0.1865	0.1676	0.1616	0.1672	0.2133
6_RASMC_H3K27AC_PDGF_24H_NEW_22499_lociStitched	chr5(.):56563491-56568072	1.229	1.1896	1.4743	1.771	1.1173	0.9156	1.1776	1.7777	1.4251	1.1685	0.2275	0.5927	0.2117	0.24	0.1952	0.4413	0.2331	0.5128	0.2024	0.5245
6_RASMC_H3K27AC_PDGF_2H_REP2_25473_lociStitched	chr8(.):107927632-107931613	1.3176	1.3378	0.8493	0.4825	1.4276	0.8048	1.2228	0.6906	1.1816	0.8167	0.1874	0.5802	0.2196	0.1957	0.173	0.3572	0.1715	0.3141	0.172	0.4025
7_RASMC_H3K27AC_PDGF_24H_REP2_9979_lociStitched	chr2(.):204248357-204253966	1.13	0.7618	1.0975	0.7116	0.9804	0.6601	0.65	0.4345	1.1606	1.0048	0.1646	0.2439	0.2086	0.1713	0.1672	0.3273	0.1774	0.2854	0.172	0.3466
11_RASMC_H3K27AC_PDGF_24H_NEW_8760_lociStitched	chr14(.):6633362-6654135	1.9433	1.5171	2.501	1.832	2.5298	1.8472	2.7628	1.864	2.333	2.0057	0.1817	0.1996	0.2063	0.2158	0.1771	0.2737	0.1935	0.2557	0.1891	0.2928
7_RASMC_H3K27AC_PDGF_24H_NEW_19043_lociStitched	chr3(.):98129164-98134846	0.7282	0.449	0.4959	0.2716	1.6986	0.956	0.4822	0.1375	0.4682	0.8969	0.1955	0.105	0.196	0.1744	0.2282	0.077	0.1895	0.0882	0.183	0.0631
5_RASMC_H3K27AC_PDGF_2H_REP2_26004_lociStitched	chr9(.):16438925-16443845	1.671	2.43	2.2495	3.642	2.2996	1.6078	2.9554	5.4566	2.1507	1.5037	0.1374	0.6629	0.146	0.1904	0.142	0.3498	0.1554	0.3445	0.1469	0.5745
6_RASMC_H3K27AC_UNSTIM_NEW_16594_lociStitched	chr2(.):144643697-144648677	1.2272	1.3715	1.1979	1.5383	1.4827	0.8327	1.3802	1.6075	1.099	0.7718	0.1755	0.344	0.2417	0.1997	0.1873	0.3724	0.1998	0.5334	0.1617	0.4244
6_RASMC_H3K27AC_UNSTIM_REP1_3472_lociStitched	chr13(.):69277249-69282330	0.7365	0.8413	1.1831	0.9633	1.4999	1.0314	1.3644	0.7973	0.7833	0.85	0.1775	0.4278	0.1882	0.2291	0.1673	0.4769	0.2102	0.4322	0.1769	0.3013
6_RASMC_H3K27AC_UNSTIM_NEW_2752_lociStitched	chr1(.):219306127-219310029	1.8881	2.2594	0.6564	0.6768	1.6699	1.4776	0.4386	0.5815	1.6806	1.1172	0.3889	0.7435	0.302	0.2107	0.3852	0.6189	0.291	0.4489	0.3642	0.6115
7_RASMC_H3K27AC_PDGF_24H_NEW_26232_lociStitched	chr7(.):23796342-23799276	0.4723	1.6537	0.5195	1.0723	0.3712	0.4398	0.5738	1.8792	0.5085	0.8508	0.1883	0.3743	0.1792	0.1879	0.1588	0.2588	0.1973	0.4	0.1527	0.7057
6_RASMC_H3K27AC_UNSTIM_NEW_27989_lociStitched	chr7(.):70473534-70478119	1.7374	2.3298	1.7509	2.5476	1.5619	1.1786	1.8202	2.6042	1.7326	1.3468	0.2084	0.5401	0.1909	0.2529	0.1954	0.5102	0.2128	0.4951	0.191	0.7877
6_RASMC_H3K27AC_UNSTIM_NEW_28326_lociStitched	chr7(.):98768266-98773739	0.8779	1.3416	1.2393	1.9324	1.158	1.2308	1.3394	2.5777	1.0726	1.1955	0.1946	0.3639	0.1995	0.2157	0.1875	0.361	0.2223	0.491	0.2255	0.5096
9_RASMC_H3K27AC_PDGF_24H_REP2_451_lociStitched	chr1(.):80661949-80668588	0.8965	1.4244	0.8182	1.5422	0.7085	0.7065	0.7742	1.5632	0.8888	1.0847	0.1884	0.7783	0.2067	0.2228	0.1879	0.5341	0.2193	0.5435	0.1973	0.5422
6_RASMC_H3K27AC_UNSTIM_REP1_3229_lociStitched	chr12(.):39409668-39413876	0.9393	1.6258	0.2348	0.6425	0.6418	0.4947	0.1789	0.5291	0.8782	1.5479	0.158	0.6211	0.1245	0.1173	0.1737	0.4949	0.1268	0.3252	0.1807	0.5676
6_RASMC_H3K27AC_UNSTIM_REP1_4566_lociStitched	chr15(.):46290530-46295576	1.5722	1.4227	1.0834	0.5488	2.4977	1.2519	0.9761	0.2961	1.1609	0.7983	0.2189	0.257	0.1674	0.1788	0.2206	0.3301	0.201	0.2792	0.1783	0.2461
6_RASMC_H3K27AC_PDGF_24H_NEW_22508_lociStitched	chr5(.):57006849-57012158	1.2122	0.9116	1.1001	1.0394	1.2355	0.9797	1.2252	0.891	1.292	1.1729	0.2134	0.2847	0.1967	0.2059	0.2097	0.3646	0.203	0.3059	0.2118	0.3514
6_RASMC_H3K27AC_PDGF_24H_REP2_13323_lociStitched	chr4(.):182835012-182839618	0.8312	1.0502	0.505	0.4383	0.4949	0.3932	0.5667	0.3294	1.1608	1.145	0.1504	0.4072	0.1674	0.1822	0.1623	0.2941	0.1681	0.2504	0.1981	0.3232
18_RASMC_H3K27AC_PDGF_2H_NEW_30563_lociStitched	chrX(.):65232107-65266588	0.434	0.225	0.6327	0.313	0.4874	0.4464	0.8499	0.2268	0.5316	0.4408	0.0942	0.0571	0.1139	0.1191	0.0936	0.075	0.1062	0.0781	0.0977	0.0608
6_RASMC_H3K27AC_PDGF_24H_NEW_26274_lociStitched	chr7(.):25578875-25588494	0.7235	0.3574	0.6963	0.2702	0.5658	0.3187	0.5915	0.2223	1.0347	0.535	0.1791	0.2125	0.1681	0.1243	0.1649	0.2146	0.147	0.1866	0.1725	0.3053
6_RASMC_H3K27AC_UNSTIM_NEW_13497_lociStitched	chr18(.):3593710-3599007	0.613	1.1437	0.7513	0.9792	0.6324	0.6822	0.6119	0.9085	0.6807	0.9547	0.1954	0.6304	0.1975	0.1851	0.1813	0.3836	0.2133	0.5286	0.1784	0.6296
8_RASMC_H3K27AC_UNSTIM_REP1_96_lociStitched	chr1(.):20991721-21000619	0.7189	0.6981	0.4391	0.4394	0.4556	0.3712	0.406	0.301	0.9671	1.1769	0.1822	0.372	0.1736	0.197	0.1535	0.1798	0.1775	0.2068	0.1766	0.2366
7_RASMC_H3K27AC_UNSTIM_REP1_13832_lociStitched	chr9(.):91771347-91778756	0.4745	0.4063	0.3925	0.3347	0.4799	0.4199	0.6474	0.4016	0.7322	0.4983	0.1566	0.1373	0.1586	0.1595	0.1664	0.1987	0.1717	0.1572	0.1749	0.1817
7_RASMC_H3K27AC_PDGF_2H_REP2_18727_lociStitched	chr4(.):130988694-130994222	0.6951	0.5627	1.2002	0.6146	1.0272	0.8827	1.3838	0.5699	0.6346	0.4625	0.1802	0.1518	0.2074	0.1895	0.1615	0.1719	0.1758	0.1939	0.1542	0.0419
7_RASMC_H3K27AC_UNSTIM_REP1_2438_lociStitched	chr10(.):101651496-101657724	1.2293	1.6963	1.1462	1.4103	1.4914	1.3061	1.3115	1.3464	0.825	0.6151	0.1709	0.5967	0.1981	0.2213	0.1803	0.56	0.2112	0.6503	0.1637	0.5232
6_RASMC_H3K27AC_PDGF_24H_REP2_11910_lociStitched	chr3(.):151721663-151726568	0.7887	0.8321	0.9213	1.0863	1.1206	0.8384	1.1102	1.3278	0.9137	0.77	0.1412	0.2617	0.1334	0.1727	0.1212	0.224	0.1358	0.1931	0.144	0.3574
6_RASMC_H3K27AC_PDGF_24H_NEW_27646_lociStitched	chr7(.):138582594-138585713	0.4486	1.143	0.3634	0.4578	0.5506	0.5556	0.4072	0.5114	0.5836	0.7918	0.1789	0.4489	0.166	0.1916	0.1931	0.3703	0.1503	0.3622	0.169	0.4945
6_RASMC_H3K27AC_PDGF_24H_REP2_726_lociStitched	chr1(.):101681521-101684909	0.7963	1.5126	0.7319	0.9806	0.953	0.8802	0.6683	1.2378	0.8308	1.069	0.1804	0.5116	0.1788	0.1633	0.2366	0.6417	0.2004	0.5933	0.181	0.4666
6_RASMC_H3K27AC_PDGF_24H_NEW_12235_lociStitched	chr17(.):32594840-32597280	0.4045	0.2913	0.4792	0.1565	0.5137	0.2709	0.4264	0.0899	0.5521	0.3975	0.0996	0.0451	0.0753	0.0792	0.0975	0.0916	0.083	0.054	0.0949	0.02
6_RASMC_H3K27AC_PDGF_24H_REP2_15671_lociStitched	chr7(.):12669361-12676886	1.446	1.9379	1.7033	2.6214	1.3134	1.035	1.3523	2.9784	1.6928	1.3365	0.2348	0.9657	0.2474	0.2608	0.2274	0.5174	0.2497	0.7118	0.2008	1.1873
7_RASMC_H3K27AC_PDGF_2H_REP2_23030_lociStitched	chr7(.):27334499-27339118	1.1134	0.9638	0.9433	0.6779	0.8992	0.5719	1.0994	0.5949	1.1733	0.7935	0.1953	0.563	0.1835	0.1521	0.2046	0.4154	0.198	0.5547	0.1947	0.5517
6_RASMC_H3K27AC_UNSTIM_REP1_1766_lociStitched	chr10(.):16914535-16918638	1.0247	1.6223	1.1746	1.8674	1.0321	0.8267	1.2317	2.4873	1.3318	1.05	0.1693	0.7919	0.1729	0.1483	0.1888	0.5812	0.1617	0.4863	0.1763	0.9008
6_RASMC_H3K27AC_UNSTIM_NEW_6039_lociStitched	chr11(.):32806692-32811442	0.6876	1.595	0.5138	0.7974	0.8211	0.7752	0.5074	1.1075	0.987	1.0678	0.1536	0.4931	0.1721	0.1794	0.1536	0.3815	0.1276	0.3389	0.1604	0.7119
10_RASMC_H3K27AC_UNSTIM_NEW_30847_lociStitched	chr8(.):125537340-125547677	1.4602	1.3194	0.9975	0.7836	1.4302	0.8822	1.2229	1.0272	1.4755	1.1237	0.2081	0.2742	0.1847	0.1713	0.2046	0.3457	0.2064	0.3332	0.2027	0.376
6_RASMC_H3K27AC_UNSTIM_REP1_11639_lociStitched	chr6(.):109434170-109439909	0.8263	1.1617	0.4412	0.4024	0.6942	0.44	0.5177	0.4184	0.7161	0.5939	0.1987	0.5212	0.2021	0.1762	0.1969	0.3278	0.193	0.383	0.1863	0.438
11_RASMC_H3K27AC_PDGF_2H_NEW_27295_lociStitched	chr8(.):7327228-7336677	0.5163	0.468	0.588	0.3369	1.158	0.7435	0.6096	0.2913	0.543	0.7553	0.1498	0.1825	0.183	0.1706	0.1683	0.2017	0.1605	0.1615	0.164	0.1737
6_RASMC_H3K27AC_PDGF_2H_REP2_16763_lociStitched	chr3(.):109399916-109408636	0.7402	0.2134	0.3389	0.1771	0.4552	0.3287	0.2671	0.1177	0.8648	0.4722	0.1987	0.1023	0.172	0.1495	0.1951	0.1079	0.1676	0.0794	0.1978	0.1082
6_RASMC_H3K27AC_UNSTIM_REP1_3075_lociStitched	chr12(.):8804782-8808256	0.552	0.4667	0.8612	0.6399	0.4187	0.4551	0.556	0.4321	0.6709	0.6016	0.0849	0.1763	0.1262	0.1137	0.0896	0.2195	0.0879	0.1224	0.0917	0.2045
6_RASMC_H3K27AC_PDGF_24H_REP2_16390_lociStitched	chr7(.):120279839-120286672	1.5934	2.2587	1.6055	1.5592	0.7124	0.6241	1.1557	1.7415	1.7614	1.2364	0.179	0.6107	0.1932	0.2026	0.1607	0.36	0.1974	0.4876	0.1879	0.8405
8_RASMC_H3K27AC_PDGF_24H_NEW_28340_lociStitched	chr8(.):50219305-50231244	0.8378	0.9083	0.5929	0.9667	0.4839	0.3883	0.4956	0.7057	1.0569	0.9138	0.1688	0.4268	0.1683	0.1836	0.1392	0.3482	0.1607	0.4	0.1833	0.5573
6_RASMC_H3K27AC_PDGF_24H_REP2_16492_lociStitched	chr7(.):124458412-124463955	1.5348	2.1863	2.0298	2.1833	1.4336	1.3846	2.166	2.1472	1.5859	1.2078	0.2304	0.6676	0.2515	0.2613	0.2276	0.5888	0.2647	0.6759	0.2128	0.6387
