GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
RASMC_H3K27AC_UNSTIM_REP1_7951	chr20(.):12148897-12152990	2.5451	3.9899	3.798	5.5153	3.1459	2.6728	4.3723	8.0059	2.6125	2.2421	0.1667	0.971	0.2107	0.3408	0.2212	0.847	0.2159	0.9045	0.1801	0.8084
RASMC_H3K27AC_UNSTIM_REP1_12305	chr7(.):94813792-94815487	0.3873	0.9577	0.1385	0.1949	0.1629	0.2177	0.1428	0.1555	0.4589	1.1117	0.1272	0.3414	0.0999	0.1407	0.0828	0.1325	0.081	0.1468	0.1276	0.2741
RASMC_H3K27AC_UNSTIM_REP1_9717	chr4(.):125871554-125873026	0.2499	0.4411	0.7432	0.2129	0.4808	0.4757	0.666	0.3458	0.3873	0.8729	0.1398	0.2535	0.1535	0.1428	0.1541	0.1235	0.1593	0.1173	0.131	0.2073
RASMC_H3K27AC_UNSTIM_REP1_13093	chr8(.):73000251-73001994	0.5261	0.4135	0.4797	0.4037	0.1815	0.1911	0.7882	0.1049	1.5351	1.2515	0.1841	0.087	0.1204	0.1343	0.1219	0.2413	0.1765	0.2444	0.1882	0.2068
RASMC_H3K27AC_UNSTIM_REP1_9034	chr3(.):144795438-144796185	0.4028	0.0065	0.1936	0.0787	0.9817	0.5607	0.1393	0.037	0.5358	0.9161	0.1384	0.0	0.1339	0.1454	0.1482	0.059	0.1308	0.0203	0.1751	0.0083
RASMC_H3K27AC_UNSTIM_REP1_8764	chr3(.):113289077-113289683	0.1457	0.0718	0.1544	0.2597	0.1563	0.2785	0.1431	0.1944	0.1707	0.7023	0.1323	0.1148	0.132	0.1629	0.1188	0.1155	0.1223	0.1637	0.1148	0.1391
RASMC_H3K27AC_UNSTIM_REP1_12091	chr7(.):61056534-61057843	4.4112	2.8832	2.0069	0.289	3.6253	1.236	1.243	0.218	3.5632	1.1353	0.2223	0.3013	0.218	0.1267	0.2214	0.2695	0.1653	0.2265	0.2095	0.2197
RASMC_H3K27AC_UNSTIM_REP1_12241	chr7(.):90132231-90132970	0.9232	0.9924	1.2995	0.4075	3.1858	2.5532	2.1136	0.7339	0.9916	1.3989	0.1609	0.0307	0.2325	0.3687	0.3061	0.4278	0.1999	0.4021	0.2018	0.2894
RASMC_H3K27AC_UNSTIM_REP1_6182	chr18(.):70247507-70249721	1.3045	1.799	1.5688	1.9513	1.4428	1.413	1.5994	1.9828	1.3755	1.6955	0.2491	0.2959	0.2366	0.3429	0.2101	0.584	0.2295	0.4888	0.2045	1.0234
RASMC_H3K27AC_UNSTIM_REP1_2516	chr11(.):14182266-14182867	0.2377	0.0162	0.1829	0.0843	0.4434	0.2868	0.2272	0.0317	0.6277	0.6651	0.1396	0.1652	0.1211	0.1503	0.1223	0.0972	0.1165	0.0	0.1878	0.0241
RASMC_H3K27AC_UNSTIM_REP1_6718	chr2(.):32819139-32824096	0.6091	1.7912	0.3531	0.8877	0.7315	0.6549	0.2279	0.3753	0.5925	1.6607	0.1481	0.5425	0.1385	0.2006	0.1645	0.2641	0.1129	0.2126	0.1546	0.4452
RASMC_H3K27AC_UNSTIM_REP1_12722	chr8(.):19867205-19868431	1.3409	0.6473	1.8466	0.9981	1.6324	1.2309	2.2919	0.7081	1.6059	1.7173	0.2542	0.4161	0.2655	0.2803	0.231	0.2443	0.2795	0.2376	0.2387	0.1936
RASMC_H3K27AC_UNSTIM_REP1_8646	chr3(.):101000528-101002246	0.4333	0.0403	0.1935	0.0769	0.3187	0.2681	0.2686	0.0666	0.977	0.8787	0.1691	0.1068	0.1445	0.1287	0.1534	0.0173	0.1642	0.032	0.1908	0.0099
RASMC_H3K27AC_UNSTIM_REP1_2921	chr11(.):73458569-73461198	2.145	1.6472	1.5227	0.7776	1.9851	0.6636	1.9136	0.9981	2.335	1.4176	0.2145	0.6449	0.1953	0.1782	0.2166	0.4917	0.2121	0.4454	0.248	0.6988
RASMC_H3K27AC_UNSTIM_REP1_3775	chr13(.):103982882-103983671	0.4019	0.1404	0.3956	0.0884	0.6279	0.2946	0.4725	0.0229	1.0551	0.8581	0.2494	0.0817	0.2072	0.1173	0.2169	0.019	0.2391	0.0231	0.1989	0.1896
RASMC_H3K27AC_UNSTIM_REP1_7982	chr20(.):20669323-20671951	1.8117	1.3327	2.0722	1.4361	2.2228	1.108	2.3396	0.8185	2.3867	1.3362	0.209	0.3422	0.2598	0.3117	0.2353	0.3802	0.2077	0.3645	0.205	0.332
RASMC_H3K27AC_UNSTIM_REP1_2341	chr10(.):88859542-88862149	0.7473	1.0648	0.676	0.8966	0.8291	0.8789	1.104	1.2264	0.9028	1.4575	0.2097	0.6109	0.2485	0.233	0.2134	0.4776	0.2569	0.4746	0.2292	0.6497
RASMC_H3K27AC_UNSTIM_REP1_852	chr1(.):167043760-167046828	3.3153	2.7646	3.0129	3.0807	3.3397	1.8111	2.965	3.2107	3.6811	2.3675	0.304	0.7096	0.3696	0.2762	0.3737	0.3848	0.3412	0.6901	0.3677	0.7936
RASMC_H3K27AC_UNSTIM_REP1_3413	chr13(.):53584676-53587515	2.2224	1.8374	1.8175	1.3993	3.2698	1.7506	2.5373	1.9661	2.5355	1.4031	0.2311	0.5851	0.2209	0.2004	0.197	0.5651	0.2572	0.5085	0.2266	0.7346
RASMC_H3K27AC_UNSTIM_REP1_13957	chr9(.):106211256-106211754	2.68	0.039	2.5495	0.1504	0.8196	0.0755	2.1766	0.0	5.9544	0.6353	0.3921	0.0	0.2759	0.1836	0.2598	0.0066	0.294	0.0172	0.4773	0.0
RASMC_H3K27AC_UNSTIM_REP1_10187	chr5(.):23553948-23554503	0.1456	0.0345	0.1275	0.0356	0.188	0.2027	0.1591	0.0302	0.247	0.8883	0.0959	0.1254	0.0944	0.0816	0.1	0.1176	0.0725	0.033	0.1227	0.0
RASMC_H3K27AC_UNSTIM_REP1_2972	chr11(.):79995516-79998697	0.8137	1.0032	0.7157	0.5723	1.1517	1.0183	0.8251	0.7135	0.8862	1.2227	0.1904	0.2991	0.1838	0.2291	0.1982	0.29	0.177	0.227	0.1521	0.4165
RASMC_H3K27AC_UNSTIM_REP1_1233	chr1(.):226091581-226094890	2.8387	2.0956	3.9053	2.3646	2.9394	1.1712	3.7968	1.9779	3.1525	1.6086	0.4302	0.5919	0.4548	0.4017	0.3894	0.598	0.4638	0.6075	0.4629	0.6881
RASMC_H3K27AC_UNSTIM_REP1_3271	chr12(.):47587864-47591248	1.2134	2.7871	2.005	3.9118	1.3114	1.3319	1.6907	4.8427	1.6233	1.6775	0.2014	0.8835	0.2471	0.2696	0.2226	0.7198	0.2304	0.8705	0.2259	0.7907
RASMC_H3K27AC_UNSTIM_REP1_4992	chr16(.):49047165-49048300	1.6614	0.9022	1.8825	0.6788	1.5878	0.8346	2.2477	0.5809	1.6844	1.0921	0.2523	0.298	0.2199	0.1908	0.2434	0.1856	0.215	0.1222	0.2223	0.1155
RASMC_H3K27AC_UNSTIM_REP1_3012	chr11(.):89139054-89139708	0.2811	0.2064	0.3394	0.2715	0.4524	0.3361	0.2374	0.0274	0.3423	0.7163	0.177	0.0631	0.1138	0.0613	0.1276	0.223	0.1091	0.0309	0.1261	0.0553
RASMC_H3K27AC_UNSTIM_REP1_9318	chr4(.):39841801-39842526	0.4511	0.1713	0.4482	0.236	0.4874	0.2073	0.4391	0.058	0.5054	0.7329	0.1695	0.0051	0.1738	0.0334	0.1959	0.1073	0.1553	0.0213	0.1094	0.0176
RASMC_H3K27AC_UNSTIM_REP1_806	chr1(.):163357995-163359809	0.9525	1.5239	1.2504	1.0407	0.8517	0.749	1.387	1.1165	0.8912	0.9799	0.2623	0.4694	0.323	0.2528	0.2371	0.446	0.2997	0.4284	0.2197	0.3688
RASMC_H3K27AC_UNSTIM_REP1_4630	chr15(.):52028011-52031234	0.924	1.4479	1.3007	2.4701	0.941	0.94	1.3393	2.9446	1.0341	1.4529	0.1976	0.8402	0.2015	0.2351	0.212	0.4573	0.2438	0.5702	0.2106	0.5436
RASMC_H3K27AC_UNSTIM_REP1_12229	chr7(.):80750340-80751211	0.8289	0.1602	0.6277	0.235	1.0694	0.7456	0.7041	0.1716	0.9719	0.8333	0.2824	0.0174	0.2291	0.1665	0.1845	0.1606	0.2009	0.0808	0.1881	0.147
RASMC_H3K27AC_UNSTIM_REP1_12904	chr8(.):54503152-54504065	0.9064	0.2791	1.4778	0.4607	0.5662	0.3201	1.4095	0.3564	1.6643	0.972	0.2586	0.2509	0.3017	0.181	0.2273	0.1506	0.222	0.1457	0.2393	0.1976
RASMC_H3K27AC_UNSTIM_REP1_3115	chr12(.):13853400-13856411	0.6735	1.6707	0.7655	0.9765	0.9738	1.0124	0.7538	1.606	0.7149	1.2826	0.2363	0.8035	0.2483	0.2434	0.2313	0.5868	0.2529	0.5415	0.2495	0.818
RASMC_H3K27AC_UNSTIM_REP1_8243	chr3(.):11182765-11185865	1.4982	2.4224	2.2676	2.5825	2.4642	1.5511	2.7844	3.1228	2.2908	2.0179	0.2569	0.7274	0.2927	0.3268	0.2618	0.5635	0.2867	0.6893	0.2629	1.0652
RASMC_H3K27AC_UNSTIM_REP1_2824	chr11(.):62121694-62122650	0.9237	0.5051	0.794	0.241	1.0757	0.467	0.8265	0.2547	0.8598	0.8756	0.1606	0.164	0.1255	0.1504	0.1762	0.226	0.1574	0.0838	0.1401	0.1208
RASMC_H3K27AC_UNSTIM_REP1_4839	chr16(.):14107545-14109179	0.8668	0.6627	1.3684	0.6233	1.51	1.077	1.366	0.3786	0.8277	0.9876	0.2212	0.2732	0.238	0.2161	0.1758	0.461	0.2424	0.3164	0.1872	0.1825
RASMC_H3K27AC_UNSTIM_REP1_3793	chr13(.):105030704-105033034	0.4162	0.3861	0.2173	0.2482	0.21	0.1538	0.1479	0.1163	0.7332	0.8863	0.1622	0.1378	0.1351	0.1928	0.1416	0.2501	0.1139	0.1048	0.1615	0.0241
RASMC_H3K27AC_UNSTIM_REP1_11404	chr6(.):60499000-60501315	0.6831	0.3616	0.7051	0.2273	1.5006	0.9547	0.9652	0.2432	0.7876	1.3754	0.2297	0.0623	0.1787	0.1693	0.2251	0.1651	0.1925	0.0862	0.2399	0.0446
RASMC_H3K27AC_UNSTIM_REP1_2959	chr11(.):79357834-79358451	0.5047	0.1768	0.7675	0.1033	1.2785	0.8285	0.8447	0.2445	0.5304	0.654	0.169	0.0175	0.2287	0.2269	0.1825	0.0626	0.1877	0.0666	0.1957	0.01
RASMC_H3K27AC_UNSTIM_REP1_5136	chr16(.):71690097-71690768	0.3628	0.4352	0.2917	0.4066	0.3775	0.2831	0.2385	0.5703	1.024	1.0964	0.0869	0.4881	0.1003	0.3044	0.1908	0.3596	0.1129	0.1727	0.1568	0.6025
RASMC_H3K27AC_UNSTIM_REP1_12759	chr8(.):24211056-24212603	1.2613	0.5998	0.9908	0.506	1.3844	0.3534	0.85	0.2165	1.7453	1.1471	0.0972	0.2501	0.1386	0.1775	0.1127	0.1686	0.1084	0.1919	0.1262	0.3118
RASMC_H3K27AC_UNSTIM_REP1_6345	chr19(.):34104807-34106269	1.0937	1.6498	1.4386	2.753	1.4319	1.558	1.4394	3.1216	1.3316	2.0065	0.2149	1.1177	0.3076	0.4826	0.2495	0.5923	0.2645	0.708	0.2552	0.7928
RASMC_H3K27AC_UNSTIM_REP1_12050	chr7(.):54289077-54292176	1.8272	1.7439	3.5997	2.9945	3.5395	2.3111	4.6742	2.7007	2.3305	1.943	0.1986	0.6261	0.2633	0.3008	0.2537	0.3942	0.2718	0.4494	0.23	0.6492
RASMC_H3K27AC_UNSTIM_REP1_12033	chr7(.):51193752-51194350	0.3011	0.2752	0.2277	0.1611	0.9519	0.6563	0.2401	0.1423	0.3505	0.6914	0.13	0.0063	0.0347	0.1063	0.0963	0.082	0.1178	0.0168	0.0893	0.0301
RASMC_H3K27AC_UNSTIM_REP1_10898	chr5(.):157853263-157854520	1.0319	0.9074	0.4661	0.4975	0.8729	0.7078	0.5255	0.1694	1.0798	1.1582	0.2079	0.246	0.1895	0.2585	0.2263	0.2356	0.2528	0.4005	0.19	0.3276
RASMC_H3K27AC_UNSTIM_REP1_10312	chr5(.):61040019-61041654	0.7183	1.4016	0.7475	0.8778	0.9149	0.5631	0.6714	1.038	0.9082	0.987	0.2005	0.7495	0.1984	0.1819	0.1764	0.4281	0.2034	0.4911	0.175	0.2057
RASMC_H3K27AC_UNSTIM_REP1_1694	chr10(.):3024803-3025393	0.2977	0.0018	0.2748	0.1308	0.1726	0.0607	0.1997	0.3554	0.3257	0.6178	0.1485	0.0701	0.1491	0.0757	0.1404	0.1188	0.2052	0.0086	0.2258	0.1061
RASMC_H3K27AC_UNSTIM_REP1_4161	chr14(.):83404036-83405969	1.6832	2.2812	2.7016	2.9498	2.2445	1.7054	2.7631	3.5603	1.7679	1.956	0.2646	0.7538	0.2633	0.3383	0.3217	0.5169	0.322	0.805	0.2488	1.0789
RASMC_H3K27AC_UNSTIM_REP1_12254	chr7(.):92661344-92662582	0.2252	0.359	0.2017	0.1584	0.2269	0.3495	0.1936	0.0721	0.3549	0.987	0.1172	0.092	0.1654	0.1348	0.1639	0.151	0.1306	0.0976	0.1596	0.2706
RASMC_H3K27AC_UNSTIM_REP1_5399	chr17(.):23815554-23817239	0.7346	0.8425	0.6269	0.5088	1.9282	1.1901	0.8693	0.3041	1.0149	1.1929	0.2264	0.2283	0.2776	0.2637	0.2335	0.3778	0.2422	0.3411	0.2405	0.4324
RASMC_H3K27AC_UNSTIM_REP1_13413	chr8(.):132508265-132510151	0.1922	0.0823	0.1581	0.2659	0.5225	0.2645	0.1968	0.0511	0.4397	0.8928	0.1324	0.0048	0.1072	0.1169	0.1598	0.2009	0.1694	0.1905	0.1348	0.2999
RASMC_H3K27AC_UNSTIM_REP1_2890	chr11(.):70329794-70331358	1.3041	1.4173	1.6183	0.6362	0.5101	0.5475	1.3995	0.9755	1.2553	1.3372	0.2158	0.5576	0.2056	0.1095	0.1789	0.1924	0.2046	0.4223	0.1993	0.3257
RASMC_H3K27AC_UNSTIM_REP1_3542	chr13(.):79341127-79342427	0.1333	0.0995	0.0641	0.037	0.2002	0.2433	0.1405	0.0811	0.3088	0.9251	0.0857	0.0765	0.1025	0.171	0.1106	0.1153	0.1083	0.0698	0.1175	0.0143
RASMC_H3K27AC_UNSTIM_REP1_12453	chr7(.):118596777-118597874	0.9637	0.8532	0.631	0.4055	1.0256	0.5706	0.5476	0.2088	0.9756	1.0654	0.0995	0.0732	0.1365	0.1215	0.0847	0.143	0.1564	0.0717	0.1194	0.1434
RASMC_H3K27AC_UNSTIM_REP1_4545	chr15(.):43541101-43544375	1.7901	2.48	2.2085	1.9463	1.7029	1.257	1.9026	2.1221	2.296	1.6502	0.2343	0.9099	0.2411	0.2535	0.2563	0.4957	0.2429	0.5629	0.2477	1.1317
RASMC_H3K27AC_UNSTIM_REP1_6555	chr19(.):61646633-61647484	1.5345	0.5619	2.3777	0.9226	2.5566	1.652	2.9048	0.6727	1.1461	0.9465	0.1327	0.2927	0.265	0.2641	0.1638	0.0887	0.1208	0.1548	0.1769	0.0966
RASMC_H3K27AC_UNSTIM_REP1_13386	chr8(.):128576275-128577592	1.6268	2.4067	2.3561	4.1384	1.3441	1.3711	1.882	5.9267	2.0227	2.0465	0.2148	0.7918	0.2568	0.2191	0.1734	0.4727	0.2482	0.4341	0.2154	0.6214
RASMC_H3K27AC_UNSTIM_REP1_10959	chr5(.):169179081-169181310	1.9314	1.9945	1.4943	2.182	0.8307	0.7425	0.8485	1.201	1.8783	1.6056	0.2255	0.7964	0.2304	0.3234	0.1987	0.4669	0.1921	0.6756	0.2059	0.9677
RASMC_H3K27AC_UNSTIM_REP1_3594	chr13(.):83781008-83782685	0.3888	0.2519	0.1853	0.2095	0.098	0.0965	0.1503	0.2077	0.9268	0.9503	0.1362	0.3152	0.1429	0.1013	0.1204	0.0436	0.1324	0.03	0.1479	0.1239
RASMC_H3K27AC_UNSTIM_REP1_2118	chr10(.):66444732-66449378	0.8072	1.8235	0.6064	1.3218	1.1416	1.1569	0.6547	1.6771	1.0674	1.6437	0.2054	0.5185	0.1741	0.1544	0.2158	0.4208	0.1903	0.5627	0.1884	0.4492
RASMC_H3K27AC_UNSTIM_REP1_13629	chr9(.):54474169-54474774	0.5121	0.1069	0.4439	0.2824	0.8193	0.7168	0.3315	0.1635	0.438	0.7961	0.2138	0.0124	0.1765	0.1769	0.1254	0.0144	0.1988	0.0084	0.2095	0.0091
RASMC_H3K27AC_UNSTIM_REP1_8228	chr3(.):9827534-9831291	2.0961	2.5953	2.0668	2.4991	2.4555	1.7332	2.3699	3.1241	2.4131	2.2054	0.2501	0.8407	0.2986	0.2354	0.2933	0.6071	0.3182	0.7235	0.2378	0.7747
RASMC_H3K27AC_UNSTIM_REP1_5017	chr16(.):51110823-51113489	1.1187	0.6731	0.9106	0.2625	1.4698	0.863	0.8401	0.2524	1.6943	1.8013	0.201	0.1329	0.1851	0.1727	0.1859	0.1685	0.1755	0.1033	0.2003	0.1295
RASMC_H3K27AC_UNSTIM_REP1_8204	chr3(.):8627068-8629822	2.2081	3.5218	3.0408	4.8643	2.2723	1.9669	3.0922	5.8624	2.625	2.1385	0.267	1.0714	0.2677	0.299	0.278	0.8236	0.276	0.8558	0.2693	1.4464
RASMC_H3K27AC_UNSTIM_REP1_10363	chr5(.):75309731-75311868	1.4344	1.0777	1.048	0.2482	1.4521	0.2881	0.7305	0.0502	2.1008	1.2797	0.201	0.2894	0.1769	0.1604	0.2118	0.2675	0.1833	0.2453	0.2268	0.3345
RASMC_H3K27AC_UNSTIM_REP1_8925	chr3(.):130197164-130198290	0.1019	0.1856	0.0849	0.0628	0.2683	0.2974	0.0614	0.0223	0.126	0.7914	0.1334	0.1045	0.1553	0.0807	0.109	0.0723	0.1369	0.0707	0.1174	0.054
RASMC_H3K27AC_UNSTIM_REP1_5178	chr16(.):80749960-80751677	0.9264	1.093	0.6499	1.0587	0.7947	0.3095	0.6484	0.7768	0.995	1.178	0.1901	0.637	0.2	0.1809	0.1744	0.3618	0.198	0.4628	0.1769	0.4255
RASMC_H3K27AC_UNSTIM_REP1_8488	chr3(.):60979109-60986877	0.4726	0.5804	0.4273	0.4019	0.2264	0.2199	0.3376	0.2346	1.2157	1.5575	0.1562	0.232	0.1704	0.1725	0.1312	0.1802	0.1469	0.1648	0.1949	0.1996
RASMC_H3K27AC_UNSTIM_REP1_532	chr1(.):126493919-126495983	0.4516	0.1977	0.5702	0.2794	0.7857	0.3787	0.7869	0.1793	1.0032	1.009	0.1824	0.2815	0.2332	0.2206	0.2308	0.2297	0.2412	0.2189	0.2097	0.1038
RASMC_H3K27AC_UNSTIM_REP1_8111	chr20(.):38168575-38169042	0.1387	0.1553	0.059	0.224	0.0975	0.1654	0.0565	0.0467	0.113	0.8062	0.066	0.0067	0.0315	0.0862	0.1156	0.2246	0.0986	0.034	0.0692	0.113
RASMC_H3K27AC_UNSTIM_REP1_6297	chr19(.):25125954-25128336	1.1368	2.2856	1.2592	2.0258	1.2248	1.2126	1.2461	2.3621	1.1579	1.3713	0.2388	0.8207	0.2494	0.2734	0.2274	0.5371	0.2866	0.8746	0.2333	0.9106
RASMC_H3K27AC_UNSTIM_REP1_6705	chr2(.):30844277-30846046	1.2577	1.4999	2.1243	3.5458	1.1365	0.8713	2.1998	3.6248	1.5573	1.139	0.2305	0.7042	0.2048	0.2531	0.2066	0.3824	0.249	0.5669	0.2132	0.5726
RASMC_H3K27AC_UNSTIM_REP1_1338	chr1(.):239264096-239267959	2.3391	1.6956	2.7033	2.8269	2.4006	1.6318	2.2391	3.0692	2.8091	2.0406	0.3757	0.6681	0.3556	0.3158	0.3598	0.4174	0.4467	0.5512	0.3632	0.8759
RASMC_H3K27AC_UNSTIM_REP1_13961	chr9(.):111025851-111031069	1.6533	1.5557	1.6753	1.4721	1.9224	1.5848	1.8507	1.3802	2.2485	1.873	0.2239	0.3275	0.2278	0.2519	0.1836	0.3214	0.2396	0.3509	0.2117	0.2864
RASMC_H3K27AC_UNSTIM_REP1_10117	chr5(.):6169464-6172257	1.1431	0.812	1.1621	1.0209	1.6092	0.6518	1.5575	0.9238	1.7008	1.4688	0.1703	0.4198	0.1651	0.1841	0.1774	0.2968	0.1836	0.268	0.1865	0.2292
RASMC_H3K27AC_UNSTIM_REP1_4738	chr15(.):105719634-105720456	1.2267	0.6728	0.8244	0.3723	1.1063	0.3179	1.2435	0.1361	1.7801	0.8696	0.2068	0.0815	0.215	0.1533	0.1782	0.1121	0.1903	0.3264	0.1479	0.2199
RASMC_H3K27AC_UNSTIM_REP1_7578	chr2(.):210609591-210611242	2.3788	1.5475	2.5779	1.7277	2.2685	1.4485	3.1545	2.0344	2.2957	1.0908	0.2219	0.4665	0.2378	0.1879	0.1656	0.4219	0.2691	0.4439	0.2145	0.183
RASMC_H3K27AC_UNSTIM_REP1_10535	chr5(.):108059386-108059991	1.1583	0.3559	1.9736	0.7901	2.7839	2.6932	2.5585	0.3578	1.3973	0.8441	0.1912	0.3605	0.2237	0.1055	0.2172	0.3827	0.2747	0.2559	0.1712	0.0131
RASMC_H3K27AC_UNSTIM_REP1_2602	chr11(.):31057068-31059260	1.1702	2.8298	2.6514	3.31	3.2898	3.1546	4.0992	3.8445	1.3505	1.7898	0.2405	0.8094	0.2701	0.268	0.2325	0.5353	0.2824	0.7768	0.1882	0.6654
RASMC_H3K27AC_UNSTIM_REP1_6042	chr18(.):50030133-50031546	0.1517	0.4936	0.0828	0.0584	0.6713	0.5419	0.0633	0.0241	0.1972	0.8864	0.1332	0.1594	0.0894	0.1155	0.1661	0.2166	0.1236	0.1024	0.1725	0.1037
RASMC_H3K27AC_UNSTIM_REP1_14198	chrX(.):105773774-105774469	0.4761	0.0138	0.0501	0.0913	0.0792	0.0305	0.0844	0.0171	1.1	0.6879	0.1079	0.0274	0.0592	0.0737	0.0595	0.0505	0.0428	0.05	0.0959	0.0175
RASMC_H3K27AC_UNSTIM_REP1_9598	chr4(.):100338822-100341368	0.7015	0.6346	0.3109	0.2912	0.3331	0.1601	0.2111	0.2788	1.1313	1.59	0.1455	0.1916	0.1369	0.15	0.1101	0.1579	0.1312	0.1698	0.1718	0.1591
RASMC_H3K27AC_UNSTIM_REP1_4254	chr14(.):102377296-102378153	1.0717	0.7254	0.601	0.3205	1.4111	0.5014	0.9276	0.3972	1.6927	1.3166	0.0825	0.009	0.1315	0.045	0.0964	0.0879	0.0969	0.0961	0.1269	0.086
RASMC_H3K27AC_UNSTIM_REP1_5631	chr17(.):61990743-61991590	0.2308	0.1819	0.261	0.1688	0.4514	0.4456	0.2648	0.0775	0.3428	1.0499	0.1309	0.0116	0.1485	0.2388	0.1983	0.0547	0.1418	0.0261	0.1329	0.0215
RASMC_H3K27AC_UNSTIM_REP1_2416	chr10(.):98281272-98282183	0.0903	0.3821	0.1065	0.3398	0.1099	0.4601	0.1064	0.2143	0.154	1.2292	0.059	0.0133	0.0646	0.1662	0.0681	0.2316	0.0735	0.3038	0.0883	0.3263
RASMC_H3K27AC_UNSTIM_REP1_9121	chr3(.):163747917-163749897	1.3478	2.301	2.1726	3.5531	1.4318	1.1239	1.9507	5.1407	1.8312	1.5335	0.2441	0.8246	0.3031	0.2852	0.2626	0.6717	0.2469	0.7171	0.2365	1.1921
RASMC_H3K27AC_UNSTIM_REP1_9044	chr3(.):148263741-148265740	1.5746	1.9352	2.9159	2.3425	3.1674	2.7606	3.9682	2.5689	1.1773	1.5428	0.2588	0.5847	0.2764	0.3068	0.2562	0.5686	0.313	0.6402	0.2321	0.4669
RASMC_H3K27AC_UNSTIM_REP1_1171	chr1(.):219292894-219295020	2.9651	2.9113	3.4546	2.9264	2.6718	1.3905	2.4724	2.8764	2.8721	1.9091	0.4405	1.214	0.5062	0.3291	0.465	0.6519	0.4611	0.6926	0.4662	1.0303
RASMC_H3K27AC_UNSTIM_REP1_8537	chr3(.):65267506-65268445	0.5929	0.2401	0.2008	0.1072	0.5716	0.4446	0.244	0.0464	0.9018	1.1615	0.1831	0.0163	0.2226	0.1319	0.1987	0.048	0.2382	0.0202	0.2473	0.0967
RASMC_H3K27AC_UNSTIM_REP1_9490	chr4(.):80127933-80128595	1.4153	0.296	0.9712	0.3044	1.2773	0.4762	1.0986	0.0535	1.4684	1.0441	0.2083	0.0719	0.2381	0.1833	0.1397	0.0991	0.2016	0.0461	0.2363	0.004
RASMC_H3K27AC_UNSTIM_REP1_13510	chr9(.):37954791-37956907	1.5382	1.3143	1.8202	1.8019	1.3989	0.7017	2.4496	1.9049	1.941	1.2342	0.2191	0.6348	0.2611	0.2707	0.2131	0.5497	0.257	0.4511	0.2388	0.6558
RASMC_H3K27AC_UNSTIM_REP1_13598	chr9(.):52050336-52051010	1.9367	0.5144	1.0168	0.1295	1.8375	0.4928	1.0267	0.2427	1.7367	0.7036	0.1962	0.1468	0.1487	0.1076	0.1709	0.0692	0.1544	0.082	0.1954	0.0629
RASMC_H3K27AC_UNSTIM_REP1_9850	chr4(.):148808969-148811019	0.7791	0.93	0.3932	0.4531	0.187	0.3176	0.3468	0.3491	0.7342	1.1881	0.1698	0.2464	0.1009	0.1814	0.1229	0.1641	0.1653	0.2529	0.1577	0.2083
RASMC_H3K27AC_UNSTIM_REP1_7957	chr20(.):12363220-12364871	0.9091	2.061	0.7519	1.4199	0.9926	0.7763	1.0038	1.4762	1.4724	1.7101	0.2266	0.8376	0.2296	0.3258	0.196	0.6267	0.1509	0.4669	0.2073	0.7194
RASMC_H3K27AC_UNSTIM_REP1_4001	chr14(.):43279601-43281707	1.6764	1.0085	1.0929	0.5915	2.8579	1.7083	1.0517	0.4901	1.1823	1.5723	0.2007	0.2017	0.1892	0.1994	0.2237	0.2083	0.2171	0.2448	0.1815	0.2579
RASMC_H3K27AC_UNSTIM_REP1_471	chr1(.):101687674-101691555	2.0346	3.2122	1.7894	2.5098	1.7984	1.6551	1.5259	2.6105	1.9581	2.209	0.2507	0.7499	0.2335	0.2595	0.2051	0.5289	0.2449	0.6723	0.2377	1.0531
RASMC_H3K27AC_UNSTIM_REP1_9549	chr4(.):85468604-85470306	0.7074	0.9691	0.6726	0.2792	0.5159	0.358	0.5517	0.2634	0.9981	1.0864	0.1128	0.1712	0.1905	0.1507	0.127	0.2031	0.1628	0.2642	0.1716	0.3468
RASMC_H3K27AC_UNSTIM_REP1_7892	chr20(.):3515437-3517938	0.8223	1.2497	1.523	1.7586	1.1451	1.3704	1.9208	0.9453	1.0547	1.1032	0.182	0.3763	0.1928	0.226	0.209	0.5894	0.2078	0.4176	0.2062	0.2789
